12
20
22
19
28
27
34
20
36
44
40
33
30
48
57
54
56
54
54
63
59
60
63
61
56
50
51
57
56
53
49
47
48
54
58
61
57
58
58
58
60
60
57
54
48
47
43
47
47
47
40
42
43
31
34
43
41
39
38
37
39
40
31
30
37
34
36
32
30
32
24
20
27
28
23
22
22
24
25
23
27
25
26
30
25
27
25
22
20
23
23
21
22
18
26
25
30
33
32
31
34
37
36
38
38
45
46
45
40
40
45
51
57
63
59
63
56
61
66
66
67
69
73
75
73
71
73
74
68
72
68
68
60
64
55
56
51
53
54
59
62
66
70
65
47
55
50
60
56
68
64
57
56
59
56
50
46
47
47
41
46
51
47
41
35
30
34
38
39
41
46
51
51
53
55
44
42
44
44
39
43
50
52
47
44
41
38
36
43
47
48
45
40
32
35
34
32
28
22
19
21
16
19
20
20
15
15
16
18
17
15
17
16
17
17
21
24
25
28
29
28
26
24
23
22
20
23
26
30
30
25
28
29
28
28
28
29
31
28
31
30
38
38
33
40
47
48
52
48
52
59
63
61
67
63
66
79
14
15
18
22
24
26
24
9
21
35
36
36
38
34
36
37
33
32
29
31
31
28
25
28
28
27
27
27
25
27
33
30
30
31
29
28
27
32
32
29
30
26
27
26
30
28
27
24
23
23
25
22
20
21
19
19
20
22
18
20
19
21
21
21
20
21
20
20
22
19
19
19
16
15
15
14
14
14
13
14
15
13
11
7
7
7
7
7
6
6
7
8
9
10
11
13
13
13
17
19
16
14
15
15
17
13
15
17
19
22
25
23
19
23
21
20
27
29
24
24
27
29
26
27
28
33
36
37
37
38
35
32
34
32
31
29
29
27
30
27
31
30
32
32
36
31
34
34
37
37
33
33
35
36
33
36
32
27
26
28
26
24
21
20
22
21
23
25
25
24
20
21
19
21
21
22
20
22
19
18
21
17
18
17
15
19
17
18
16
16
15
14
16
17
16
15
14
16
17
14
12
11
12
9
7
7
6
8
8
8
6
7
7
7
6
6
5
6
7
8
6
6
11
11
11
12
10
11
8
10
11
8
9
10
9
10
9
8
11
10
10
10
14
15
14
18
19
19
24
22
22
24
24
26
32
31
34
101
96
62
67
69
69
61
26
35
68
46
29
42
111
109
48
40
28
26
28
33
38
79
29
26
19
27
25
41
24
22
20
19
38
81
30
20
21
19
23
17
15
13
27
125
44
24
22
18
60
20
25
25
27
26
30
26
18
30
21
29
31
31
32
29
28
10
17
11
22
18
28
22
22
14
13
13
12
11
15
11
8
9
6
9
6
10
2
12
5
5
5
4
6
8
6
7
12
6
13
9
11
16
10
12
13
12
9
24
19
12
18
13
13
16
17
18
9
14
17
20
26
11
14
13
18
16
13
20
15
11
8
16
10
13
8
11
9
14
8
13
17
13
12
20
16
22
28
33
17
17
16
10
18
13
4
7
13
8
7
9
12
8
7
8
6
15
14
15
14
14
14
9
13
7
10
6
12
8
7
6
2
5
3
4
5
5
3
2
4
7
6
5
4
6
6
3
7
1
6
4
4
3
3
6
6
4
2
1
3
4
6
1
1
4
3
4
1
1
2
4
4
3
1
4
3
2
3
3
1
2
2
6
6
6
1
2
4
8
8
2
1
4
2
2
2
2
3
3
2
1
0
4
5
3
3
5
21
15
12
13
10
10
16
7
7
15
8
5
14
11
10
8
14
12
13
7
9
5
7
9
9
8
9
7
5
4
6
5
3
4
2
9
8
1
1
6
3
2
0
9
1
3
6
7
10
7
6
7
9
4
5
9
2
6
13
11
7
10
6
14
18
8
7
4
5
4
6
5
5
7
4
1
0
1
0
0
1
0
3
0
0
3
2
4
5
1
2
2
3
3
5
3
4
4
5
2
1
1
2
1
1
0
3
2
1
2
1
1
0
0
0
1
2
1
2
1
3
1
3
6
5
1
2
2
3
1
1
4
1
1
0
1
0
2
2
4
5
4
1
1
5
2
3
5
2
1
1
0
1
1
0
2
1
0
0
0
0
0
0
1
0
0
2
1
1
1
3
0
2
0
1
0
3
4
2
0
0
0
3
5
5
5
3
0
1
1
2
0
2
0
0
0
1
1
1
2
1
1
2
1
2
2
0
1
2
2
1
4
3
3
1
1
1
0
0
1
1
0
0
1
1
1
1
1
2
1
1
1
0
1
0
1
1
2
3
2
4
3
2
2
0
0
2
0
1
1
0
0
0
0
1
2
0
