5
10
2
5
12
7
7
2
10
9
18
5
9
8
4
7
2
6
7
6
5
3
8
6
9
5
5
11
6
6
6
6
11
15
11
23
12
5
11
17
19
13
19
23
31
26
25
28
41
32
38
44
35
36
47
36
28
23
28
36
31
50
37
38
27
47
43
46
39
55
51
50
69
73
76
78
67
87
95
90
89
114
108
125
108
118
155
109
112
140
126
132
134
136
103
123
118
101
109
150
136
147
134
152
136
139
170
154
152
179
173
116
165
145
147
131
200
155
124
107
154
146
160
162
156
170



